merchant_id,FMer1,FMer2,FMer3
6462,2.0,0.0,29.0
6150,4.0,0.0,7.0
986,71.0,7.0,230.0
2313,11.0,1.0,14.0
3634,2.0,0.0,87.0
3843,0.0,0.0,17.0
1422,11.0,10.0,29.0
5704,70.0,12.0,140.0
558,0.0,0.0,9.0
6074,0.0,0.0,9.0
1425,12.0,2.0,12.0
7793,6.0,1.0,30.0
4239,21.0,5.0,41.0
6846,3.0,2.0,27.0
4267,22.0,1.0,19.0
4822,4.0,0.0,2.0
3505,30.0,2.0,61.0
5181,25.0,0.0,34.0
3339,20.0,1.0,19.0
1975,13.0,3.0,16.0
7557,2.0,2.0,49.0
4867,15.0,1.0,12.0
2487,50.0,8.0,64.0
4682,2.0,2.0,5.0
767,10.0,0.0,33.0
3752,17.0,2.0,20.0
2593,42.0,12.0,107.0
5392,0.0,0.0,11.0
2453,10.0,0.0,68.0
7014,0.0,0.0,15.0
8785,0.0,0.0,22.0
7889,13.0,5.0,136.0
6964,19.0,0.0,38.0
5216,0.0,0.0,17.0
3681,2.0,0.0,4.0
8738,0.0,0.0,5.0
1861,13.0,0.0,15.0
5440,19.0,0.0,8.0
4853,3.0,0.0,60.0
7037,7.0,1.0,1.0
8302,5.0,1.0,4.0
1667,0.0,0.0,4.0
7502,0.0,0.0,42.0
2237,16.0,5.0,25.0
6816,89.0,18.0,48.0
8789,7.0,1.0,12.0
8469,5.0,3.0,290.0
1168,32.0,1.0,35.0
3738,0.0,0.0,17.0
7026,0.0,0.0,21.0
1627,60.0,4.0,59.0
8647,0.0,0.0,3.0
7756,0.0,0.0,11.0
6912,0.0,0.0,8.0
4588,3.0,1.0,28.0
5697,42.0,19.0,166.0
7185,0.0,0.0,37.0
363,0.0,0.0,10.0
4640,17.0,10.0,36.0
8391,9.0,1.0,42.0
538,9.0,1.0,8.0
8635,0.0,0.0,9.0
1890,0.0,0.0,8.0
3164,9.0,2.0,68.0
8154,3.0,0.0,12.0
1286,9.0,4.0,25.0
6311,0.0,0.0,2.0
6239,0.0,0.0,11.0
1636,29.0,2.0,32.0
3094,45.0,3.0,51.0
6341,0.0,0.0,17.0
5513,8.0,2.0,17.0
5845,18.0,0.0,14.0
5382,11.0,0.0,34.0
2894,24.0,2.0,14.0
2603,0.0,0.0,45.0
421,8.0,2.0,18.0
6390,2.0,0.0,56.0
5236,102.0,10.0,85.0
7378,6.0,2.0,17.0
4849,0.0,0.0,6.0
202,0.0,0.0,30.0
4393,21.0,2.0,45.0
4261,0.0,0.0,10.0
5622,0.0,0.0,13.0
707,38.0,7.0,35.0
7621,4.0,2.0,28.0
1360,183.0,49.0,246.0
2109,19.0,3.0,30.0
564,37.0,8.0,31.0
7839,0.0,0.0,15.0
806,128.0,37.0,234.0
2612,5.0,1.0,6.0
854,28.0,2.0,32.0
7890,7.0,1.0,9.0
2190,4.0,1.0,12.0
701,4.0,1.0,26.0
1490,0.0,0.0,22.0
5253,37.0,3.0,13.0
819,18.0,4.0,38.0
6164,56.0,23.0,128.0
7916,16.0,12.0,15.0
2699,5.0,0.0,24.0
715,29.0,13.0,33.0
2127,13.0,3.0,17.0
3334,0.0,0.0,15.0
5250,11.0,1.0,15.0
7850,12.0,1.0,23.0
4929,36.0,1.0,30.0
6755,6.0,2.0,11.0
2733,90.0,4.0,104.0
4828,30.0,2.0,21.0
7968,18.0,0.0,27.0
6935,11.0,3.0,81.0
7409,0.0,0.0,201.0
4379,8.0,0.0,25.0
7908,16.0,3.0,150.0
3038,69.0,18.0,127.0
4171,17.0,10.0,33.0
6018,3.0,0.0,15.0
3246,0.0,0.0,5.0
747,16.0,2.0,12.0
6516,0.0,0.0,18.0
2984,0.0,0.0,7.0
3811,35.0,4.0,69.0
2776,4.0,0.0,5.0
4450,14.0,3.0,8.0
3109,49.0,1.0,55.0
3368,0.0,0.0,11.0
8328,5.0,0.0,4.0
5455,9.0,1.0,9.0
5257,34.0,3.0,86.0
7803,11.0,2.0,95.0
4453,4.0,0.0,255.0
3881,0.0,0.0,19.0
4120,21.0,5.0,45.0
4456,14.0,0.0,9.0
4678,0.0,0.0,43.0
3036,0.0,0.0,14.0
4186,23.0,0.0,73.0
2811,19.0,1.0,17.0
62,4.0,1.0,8.0
3448,0.0,0.0,17.0
295,5.0,0.0,35.0
3207,0.0,0.0,12.0
7652,12.0,3.0,73.0
6201,0.0,0.0,21.0
4520,0.0,0.0,10.0
6940,10.0,1.0,7.0
8569,3.0,0.0,0.0
2023,0.0,0.0,11.0
6968,12.0,0.0,15.0
1382,14.0,5.0,24.0
5466,0.0,0.0,2.0
8619,212.0,20.0,369.0
7558,6.0,0.0,4.0
7518,9.0,0.0,4.0
7562,43.0,10.0,36.0
7754,8.0,4.0,43.0
6297,14.0,2.0,22.0
7646,67.0,14.0,81.0
6442,34.0,1.0,25.0
6498,0.0,0.0,4.0
1294,2.0,1.0,1.0
6928,0.0,0.0,23.0
7961,2.0,0.0,345.0
786,42.0,0.0,132.0
2253,0.0,0.0,24.0
1454,121.0,0.0,71.0
189,14.0,1.0,16.0
8351,17.0,2.0,38.0
1710,2.0,0.0,32.0
1077,4.0,0.0,16.0
824,16.0,1.0,20.0
544,0.0,0.0,14.0
5512,18.0,6.0,185.0
3502,4.0,1.0,1.0
6617,0.0,0.0,16.0
2235,24.0,2.0,23.0
22,0.0,0.0,15.0
5998,26.0,13.0,293.0
4900,12.0,0.0,16.0
8110,37.0,5.0,29.0
5877,8.0,3.0,3.0
6662,11.0,1.0,42.0
4375,0.0,0.0,79.0
215,2.0,0.0,5.0
5678,0.0,0.0,12.0
1529,15.0,4.0,35.0
6152,7.0,2.0,33.0
4034,15.0,2.0,17.0
8671,4.0,1.0,6.0
7084,19.0,1.0,18.0
4538,33.0,1.0,42.0
6916,13.0,0.0,15.0
3602,30.0,3.0,20.0
1299,0.0,0.0,20.0
3108,0.0,0.0,8.0
1184,8.0,0.0,13.0
5222,0.0,0.0,1.0
4768,10.0,4.0,73.0
833,36.0,11.0,129.0
8377,13.0,2.0,27.0
593,6.0,0.0,27.0
752,4.0,1.0,24.0
4247,4.0,0.0,7.0
7407,12.0,7.0,22.0
3796,10.0,0.0,8.0
8269,44.0,9.0,66.0
8786,45.0,13.0,42.0
7161,39.0,12.0,41.0
1138,1.0,1.0,7.0
5029,35.0,4.0,106.0
6217,5.0,0.0,11.0
6469,3.0,0.0,15.0
4855,15.0,8.0,23.0
6539,81.0,26.0,99.0
1396,1.0,0.0,5.0
5312,4.0,2.0,17.0
3328,7.0,4.0,18.0
4545,25.0,6.0,26.0
4062,11.0,3.0,23.0
6179,40.0,2.0,21.0
8293,0.0,0.0,6.0
2243,0.0,0.0,57.0
7184,0.0,0.0,7.0
3302,0.0,0.0,48.0
2790,0.0,0.0,15.0
3953,8.0,0.0,9.0
4868,0.0,0.0,14.0
8705,19.0,0.0,15.0
5706,13.0,4.0,49.0
6097,2.0,1.0,25.0
3439,15.0,1.0,21.0
8205,6.0,3.0,20.0
3336,0.0,0.0,7.0
3315,21.0,1.0,94.0
1798,11.0,3.0,10.0
3257,50.0,20.0,115.0
2918,0.0,0.0,25.0
794,21.0,0.0,28.0
4813,0.0,0.0,7.0
1325,0.0,0.0,1.0
7951,2.0,0.0,5.0
632,8.0,2.0,42.0
6170,4.0,0.0,1.0
128,4.0,1.0,6.0
5159,4.0,1.0,12.0
8434,0.0,0.0,7.0
7678,12.0,3.0,61.0
7528,21.0,1.0,22.0
5943,0.0,0.0,13.0
6234,0.0,0.0,8.0
7060,20.0,3.0,31.0
4206,25.0,9.0,69.0
2131,10.0,2.0,13.0
8476,363.0,34.0,285.0
7517,0.0,0.0,7.0
1105,0.0,0.0,16.0
5158,91.0,9.0,57.0
4895,4.0,2.0,8.0
1217,0.0,0.0,4.0
8203,11.0,0.0,22.0
3371,2.0,0.0,6.0
3191,22.0,4.0,45.0
4619,18.0,10.0,10.0
2702,21.0,2.0,33.0
7072,36.0,1.0,84.0
5459,0.0,0.0,34.0
5843,17.0,6.0,20.0
7926,29.0,8.0,32.0
1267,6.0,0.0,17.0
2449,18.0,1.0,20.0
1227,4.0,1.0,6.0
4560,0.0,0.0,6.0
6104,4.0,0.0,9.0
830,0.0,0.0,4.0
6876,3.0,1.0,41.0
4144,8.0,1.0,8.0
2296,28.0,7.0,102.0
1474,3.0,1.0,113.0
213,0.0,0.0,2.0
8078,8.0,4.0,10.0
4655,7.0,1.0,8.0
7933,0.0,0.0,5.0
1044,31.0,4.0,24.0
5228,0.0,0.0,4.0
1412,28.0,6.0,91.0
6137,24.0,5.0,48.0
4017,39.0,0.0,27.0
541,19.0,1.0,24.0
5268,0.0,0.0,32.0
7353,12.0,1.0,15.0
1175,5.0,1.0,99.0
5798,12.0,1.0,18.0
3279,14.0,4.0,14.0
2703,32.0,3.0,148.0
8379,5.0,0.0,11.0
1998,34.0,1.0,48.0
2307,7.0,0.0,9.0
3254,0.0,0.0,10.0
5028,9.0,2.0,27.0
6536,14.0,9.0,20.0
6035,0.0,0.0,20.0
5374,10.0,5.0,16.0
8401,9.0,0.0,12.0
5505,12.0,1.0,10.0
8375,26.0,5.0,92.0
3093,0.0,0.0,4.0
499,0.0,0.0,7.0
4652,3.0,0.0,46.0
4879,0.0,0.0,9.0
8070,14.0,5.0,34.0
6919,6.0,1.0,24.0
6057,0.0,0.0,47.0
7362,40.0,3.0,67.0
6747,15.0,3.0,22.0
1193,14.0,3.0,142.0
8648,7.0,1.0,12.0
6062,0.0,0.0,3.0
6695,15.0,3.0,20.0
3281,20.0,1.0,23.0
7592,73.0,23.0,239.0
4986,29.0,5.0,40.0
3021,11.0,2.0,10.0
3229,12.0,1.0,10.0
2697,2.0,0.0,2.0
5976,11.0,0.0,19.0
6168,41.0,4.0,51.0
8616,34.0,4.0,71.0
4312,9.0,2.0,19.0
475,0.0,0.0,4.0
4104,0.0,0.0,18.0
1376,0.0,0.0,3.0
7326,3.0,0.0,9.0
6,0.0,0.0,61.0
5118,5.0,0.0,3.0
7468,4.0,3.0,84.0
7722,7.0,3.0,52.0
7841,28.0,4.0,94.0
2375,5.0,0.0,6.0
1481,29.0,8.0,29.0
5909,0.0,0.0,7.0
4522,0.0,0.0,20.0
3840,25.0,9.0,39.0
5124,46.0,7.0,207.0
6894,11.0,1.0,60.0
8827,5.0,1.0,10.0
4631,3.0,1.0,15.0
4416,0.0,0.0,16.0
6161,17.0,2.0,19.0
4673,40.0,9.0,83.0
8634,5.0,2.0,12.0
8522,13.0,0.0,16.0
7176,66.0,4.0,105.0
4350,10.0,0.0,19.0
2520,28.0,9.0,83.0
2602,9.0,3.0,16.0
2795,4.0,1.0,11.0
4381,7.0,4.0,15.0
8227,6.0,0.0,5.0
4369,24.0,1.0,25.0
6500,0.0,0.0,31.0
4665,0.0,0.0,42.0
7080,2.0,0.0,2.0
5673,17.0,3.0,60.0
4962,7.0,1.0,35.0
44,19.0,0.0,26.0
7096,0.0,0.0,19.0
3636,20.0,0.0,19.0
4123,62.0,9.0,70.0
3157,7.0,2.0,9.0
3218,27.0,7.0,250.0
4872,17.0,12.0,41.0
3199,18.0,2.0,50.0
1064,0.0,0.0,21.0
6827,6.0,3.0,33.0
3814,6.0,2.0,22.0
6127,8.0,4.0,12.0
7169,82.0,9.0,68.0
3933,0.0,0.0,5.0
1830,106.0,14.0,106.0
2722,7.0,3.0,45.0
2735,23.0,4.0,19.0
6904,0.0,0.0,19.0
2556,24.0,1.0,20.0
2760,0.0,0.0,11.0
3174,4.0,1.0,14.0
3746,7.0,0.0,19.0
4345,18.0,4.0,26.0
3989,0.0,0.0,4.0
471,21.0,2.0,21.0
5035,0.0,0.0,4.0
1851,11.0,4.0,62.0
4634,25.0,0.0,30.0
4725,4.0,1.0,4.0
2792,15.0,0.0,15.0
5921,6.0,0.0,16.0
4121,0.0,0.0,20.0
2729,22.0,0.0,42.0
7529,39.0,4.0,4.0
7228,31.0,0.0,43.0
6096,0.0,0.0,83.0
3228,0.0,0.0,31.0
5780,0.0,0.0,18.0
6998,55.0,4.0,48.0
8300,0.0,0.0,14.0
7055,15.0,0.0,22.0
2711,0.0,0.0,92.0
6821,0.0,0.0,12.0
4786,7.0,2.0,14.0
3803,41.0,1.0,87.0
8389,10.0,3.0,12.0
4700,70.0,12.0,65.0
4201,0.0,0.0,25.0
6427,6.0,0.0,4.0
160,5.0,2.0,15.0
1923,64.0,18.0,194.0
8421,28.0,10.0,70.0
6654,18.0,1.0,1.0
4539,10.0,0.0,21.0
8564,12.0,0.0,20.0
7670,8.0,0.0,28.0
4611,0.0,0.0,47.0
5493,0.0,0.0,5.0
2635,78.0,33.0,151.0
1742,43.0,3.0,80.0
5164,0.0,0.0,8.0
6770,0.0,0.0,7.0
6566,41.0,6.0,131.0
6002,10.0,0.0,15.0
6697,5.0,0.0,4.0
972,0.0,0.0,11.0
282,0.0,0.0,9.0
5986,60.0,0.0,72.0
2736,29.0,8.0,46.0
8596,0.0,0.0,5.0
5694,6.0,1.0,19.0
318,3.0,0.0,4.0
8559,39.0,3.0,63.0
1902,22.0,0.0,49.0
7383,6.0,2.0,17.0
255,20.0,2.0,21.0
749,6.0,0.0,7.0
3012,0.0,0.0,18.0
3781,8.0,0.0,15.0
901,11.0,1.0,15.0
6666,12.0,5.0,19.0
7441,23.0,5.0,41.0
8267,15.0,5.0,34.0
8044,0.0,0.0,8.0
6553,30.0,2.0,29.0
700,1.0,0.0,18.0
6376,9.0,0.0,22.0
4923,3.0,1.0,3.0
3853,0.0,0.0,4.0
2674,0.0,0.0,19.0
4245,0.0,0.0,52.0
5083,9.0,1.0,34.0
7768,0.0,0.0,33.0
6010,8.0,2.0,23.0
2545,12.0,1.0,20.0
1581,5.0,5.0,22.0
6841,0.0,0.0,10.0
2917,0.0,0.0,5.0
7636,11.0,1.0,60.0
6241,30.0,17.0,56.0
4287,41.0,1.0,41.0
8068,2.0,1.0,4.0
2864,0.0,0.0,6.0
7134,0.0,0.0,38.0
5046,0.0,0.0,10.0
337,12.0,0.0,17.0
3951,47.0,10.0,127.0
130,23.0,3.0,25.0
4489,24.0,1.0,64.0
7111,10.0,5.0,13.0
6793,6.0,0.0,4.0
6221,0.0,0.0,11.0
2432,12.0,1.0,39.0
3212,6.0,0.0,5.0
5733,0.0,0.0,16.0
3395,7.0,1.0,13.0
300,0.0,0.0,15.0
2990,17.0,2.0,43.0
6108,5.0,1.0,5.0
3765,0.0,0.0,71.0
4981,3.0,1.0,61.0
8167,2.0,2.0,28.0
6287,10.0,9.0,27.0
3790,7.0,1.0,1.0
1213,41.0,5.0,32.0
2135,0.0,0.0,50.0
718,12.0,9.0,23.0
1476,20.0,2.0,31.0
4649,73.0,8.0,93.0
5287,0.0,0.0,14.0
2259,10.0,1.0,45.0
6043,61.0,10.0,169.0
8820,0.0,0.0,3.0
5556,96.0,16.0,107.0
5201,0.0,0.0,5.0
685,110.0,50.0,193.0
8830,3.0,1.0,6.0
7045,44.0,6.0,86.0
945,6.0,2.0,21.0
6257,0.0,0.0,25.0
8370,9.0,5.0,16.0
349,0.0,0.0,8.0
6787,27.0,2.0,42.0
1775,36.0,8.0,449.0
7063,9.0,1.0,32.0
992,6.0,0.0,11.0
6595,12.0,2.0,10.0
7982,37.0,9.0,131.0
6182,28.0,2.0,120.0
5187,0.0,0.0,10.0
2019,13.0,7.0,56.0
791,0.0,0.0,17.0
4731,0.0,0.0,6.0
5856,0.0,0.0,12.0
3914,0.0,0.0,16.0
2966,5.0,1.0,6.0
724,27.0,8.0,87.0
4164,7.0,3.0,11.0
7698,11.0,2.0,64.0
1196,3.0,0.0,5.0
1690,0.0,0.0,2.0
6039,0.0,0.0,26.0
5421,5.0,4.0,15.0
5349,7.0,1.0,32.0
7061,13.0,7.0,7.0
3671,4.0,0.0,4.0
1708,12.0,7.0,53.0
3956,2.0,0.0,28.0
5295,0.0,0.0,5.0
2675,29.0,27.0,50.0
3616,55.0,4.0,39.0
2031,8.0,1.0,14.0
7193,4.0,0.0,36.0
458,2.0,0.0,3.0
1015,51.0,8.0,42.0
1219,15.0,6.0,35.0
1062,0.0,0.0,12.0
6713,35.0,19.0,89.0
1881,7.0,2.0,24.0
7507,2.0,0.0,7.0
5503,0.0,0.0,6.0
4989,19.0,3.0,86.0
5078,10.0,3.0,39.0
5431,6.0,0.0,24.0
6413,0.0,0.0,30.0
6996,29.0,0.0,20.0
6843,10.0,2.0,30.0
6207,0.0,0.0,4.0
1565,12.0,4.0,14.0
5527,43.0,12.0,79.0
4908,36.0,1.0,123.0
4623,0.0,0.0,23.0
84,2.0,1.0,9.0
6869,0.0,0.0,36.0
195,0.0,0.0,28.0
454,1.0,0.0,12.0
8217,18.0,2.0,16.0
5606,0.0,0.0,113.0
1148,31.0,2.0,132.0
4882,6.0,1.0,49.0
7616,11.0,3.0,37.0
5167,0.0,0.0,12.0
6457,6.0,3.0,12.0
1288,21.0,5.0,36.0
6983,23.0,2.0,19.0
907,0.0,0.0,9.0
140,6.0,3.0,29.0
1163,10.0,2.0,62.0
7129,45.0,5.0,31.0
8373,0.0,0.0,12.0
6349,7.0,3.0,14.0
1170,0.0,0.0,2.0
7313,4.0,0.0,2.0
6681,29.0,2.0,23.0
8667,1.0,0.0,66.0
5278,0.0,0.0,9.0
5927,9.0,1.0,12.0
7121,14.0,3.0,23.0
7261,9.0,1.0,21.0
8362,0.0,0.0,10.0
4802,7.0,1.0,8.0
2857,63.0,7.0,70.0
917,0.0,0.0,5.0
5415,10.0,2.0,60.0
1271,10.0,2.0,23.0
7834,12.0,0.0,28.0
8432,4.0,0.0,4.0
2620,10.0,4.0,19.0
3240,24.0,2.0,32.0
1423,14.0,0.0,13.0
5385,30.0,7.0,39.0
7201,0.0,0.0,103.0
2352,48.0,7.0,47.0
2405,0.0,0.0,7.0
7590,0.0,0.0,18.0
6906,0.0,0.0,17.0
6606,0.0,0.0,114.0
5949,0.0,0.0,1.0
2591,1.0,0.0,49.0
1479,0.0,0.0,9.0
881,3.0,0.0,9.0
8388,4.0,1.0,32.0
4533,36.0,6.0,50.0
6773,18.0,2.0,2.0
8493,40.0,4.0,72.0
7371,0.0,0.0,14.0
2140,0.0,0.0,16.0
1758,0.0,0.0,9.0
2136,22.0,18.0,34.0
4550,14.0,0.0,20.0
5977,23.0,0.0,19.0
2808,0.0,0.0,24.0
4870,0.0,0.0,7.0
8042,16.0,0.0,9.0
3193,0.0,0.0,53.0
3026,4.0,0.0,13.0
5996,8.0,2.0,32.0
967,0.0,0.0,4.0
3771,19.0,2.0,28.0
1828,0.0,0.0,19.0
8060,10.0,2.0,14.0
7979,17.0,1.0,42.0
7947,0.0,0.0,24.0
7995,3.0,1.0,19.0
8475,7.0,6.0,31.0
2748,7.0,1.0,12.0
4810,9.0,0.0,8.0
136,0.0,0.0,7.0
1344,4.0,2.0,7.0
2378,1.0,1.0,26.0
589,11.0,4.0,25.0
2072,0.0,0.0,46.0
7999,15.0,4.0,24.0
3686,0.0,0.0,7.0
2137,0.0,0.0,12.0
8428,0.0,0.0,6.0
7819,27.0,2.0,34.0
7685,5.0,0.0,8.0
4471,17.0,3.0,87.0
2780,37.0,4.0,34.0
5027,38.0,8.0,75.0
3398,51.0,1.0,82.0
395,19.0,6.0,32.0
4216,7.0,2.0,12.0
1750,28.0,3.0,49.0
7416,0.0,0.0,38.0
5853,0.0,0.0,3.0
3086,6.0,2.0,2.0
6738,40.0,10.0,212.0
5100,3.0,0.0,2.0
6216,13.0,6.0,20.0
8142,18.0,1.0,26.0
2571,5.0,0.0,0.0
2159,23.0,0.0,9.0
3979,42.0,0.0,43.0
6694,20.0,8.0,95.0
6800,0.0,0.0,2.0
3829,15.0,1.0,14.0
5501,10.0,1.0,11.0
133,21.0,9.0,47.0
1820,11.0,5.0,5.0
514,35.0,2.0,531.0
2119,30.0,9.0,42.0
7799,27.0,3.0,54.0
8448,9.0,1.0,15.0
8731,42.0,2.0,2.0
673,6.0,2.0,9.0
2893,0.0,0.0,4.0
2363,9.0,3.0,16.0
1497,31.0,2.0,39.0
5031,3.0,1.0,8.0
7736,4.0,0.0,8.0
7017,0.0,0.0,5.0
2379,0.0,0.0,34.0
1232,2.0,0.0,3.0
3571,10.0,1.0,11.0
8125,2.0,1.0,10.0
816,0.0,0.0,10.0
2374,7.0,1.0,12.0
7322,13.0,2.0,16.0
8763,9.0,4.0,10.0
936,20.0,1.0,21.0
5573,0.0,0.0,7.0
5657,0.0,0.0,58.0
452,0.0,0.0,8.0
5141,0.0,0.0,37.0
1016,18.0,2.0,13.0
2570,0.0,0.0,6.0
7732,2.0,1.0,3.0
3065,0.0,0.0,25.0
5873,3.0,0.0,12.0
7035,5.0,0.0,20.0
8810,0.0,0.0,30.0
4644,18.0,5.0,33.0
7629,9.0,4.0,78.0
55,18.0,2.0,45.0
8829,0.0,0.0,4.0
3062,26.0,1.0,40.0
5613,0.0,0.0,42.0
7187,9.0,3.0,3.0
8009,0.0,0.0,12.0
4898,3.0,0.0,10.0
167,0.0,0.0,9.0
736,10.0,4.0,19.0
5500,8.0,1.0,23.0
687,9.0,1.0,11.0
2125,18.0,3.0,29.0
8696,5.0,1.0,10.0
3839,3.0,1.0,9.0
8840,23.0,5.0,86.0
6953,14.0,1.0,15.0
4436,2.0,2.0,3.0
8751,0.0,0.0,42.0
5774,65.0,5.0,72.0
7653,2.0,2.0,13.0
1928,0.0,0.0,6.0
2309,32.0,2.0,61.0
3701,0.0,0.0,24.0
1874,3.0,1.0,1.0
8732,0.0,0.0,9.0
457,32.0,7.0,103.0
7475,0.0,0.0,8.0
8724,45.0,2.0,181.0
2672,4.0,0.0,18.0
334,6.0,2.0,8.0
3292,21.0,1.0,21.0
5329,21.0,4.0,38.0
6261,0.0,0.0,14.0
1673,18.0,2.0,13.0
6282,0.0,0.0,16.0
4532,0.0,0.0,6.0
5720,0.0,0.0,11.0
4431,12.0,5.0,31.0
6141,0.0,0.0,3.0
3562,45.0,5.0,5.0
7144,11.0,0.0,71.0
2402,0.0,0.0,1.0
1629,0.0,0.0,4.0
4067,11.0,0.0,21.0
3696,0.0,0.0,18.0
6603,33.0,2.0,23.0
1982,0.0,0.0,151.0
4575,23.0,13.0,51.0
1341,1.0,0.0,6.0
325,4.0,0.0,6.0
1415,0.0,0.0,23.0
671,10.0,1.0,9.0
2897,2.0,0.0,5.0
375,23.0,17.0,43.0
6975,0.0,0.0,27.0
3479,35.0,8.0,102.0
5189,3.0,1.0,18.0
1833,5.0,0.0,6.0
6668,2.0,0.0,2.0
3029,0.0,0.0,70.0
5725,35.0,0.0,0.0
6701,13.0,1.0,58.0
7510,4.0,1.0,6.0
530,0.0,0.0,27.0
8544,2.0,0.0,0.0
8462,24.0,5.0,14.0
4470,59.0,3.0,61.0
6903,7.0,0.0,11.0
7461,0.0,0.0,4.0
3162,10.0,7.0,25.0
5039,137.0,6.0,421.0
7516,19.0,1.0,19.0
8554,7.0,1.0,16.0
895,1.0,0.0,11.0
4487,23.0,1.0,95.0
7870,0.0,0.0,21.0
2367,0.0,0.0,22.0
8781,0.0,0.0,18.0
2615,46.0,7.0,93.0
2595,49.0,1.0,52.0
5192,14.0,5.0,23.0
7204,30.0,2.0,34.0
6192,5.0,2.0,24.0
7680,0.0,0.0,5.0
953,0.0,0.0,17.0
2270,20.0,0.0,5.0
4341,3.0,0.0,5.0
4395,12.0,5.0,22.0
4188,3.0,0.0,3.0
365,0.0,0.0,15.0
157,25.0,4.0,10.0
1496,0.0,0.0,15.0
7110,0.0,0.0,6.0
6874,0.0,0.0,25.0
5454,0.0,0.0,12.0
8692,16.0,0.0,23.0
6860,4.0,0.0,11.0
1660,7.0,1.0,7.0
1093,0.0,0.0,18.0
3614,0.0,0.0,7.0
379,0.0,0.0,24.0
1488,2.0,0.0,5.0
1805,33.0,2.0,49.0
1404,3.0,0.0,8.0
3041,25.0,0.0,26.0
1393,3.0,1.0,27.0
5773,220.0,113.0,340.0
7188,0.0,0.0,16.0
5117,0.0,0.0,5.0
3772,0.0,0.0,7.0
3458,0.0,0.0,7.0
1824,0.0,0.0,3.0
5220,0.0,0.0,8.0
2430,19.0,1.0,37.0
7260,14.0,4.0,29.0
6332,4.0,0.0,11.0
8633,0.0,0.0,7.0
5736,29.0,9.0,41.0
6251,10.0,0.0,34.0
8179,16.0,3.0,83.0
7315,34.0,7.0,109.0
1023,25.0,17.0,94.0
4826,12.0,1.0,7.0
3100,0.0,0.0,10.0
8303,7.0,0.0,16.0
600,56.0,4.0,82.0
8502,12.0,6.0,16.0
5560,0.0,0.0,30.0
6196,8.0,2.0,48.0
1407,3.0,2.0,8.0
6945,0.0,0.0,17.0
3180,0.0,0.0,11.0
7004,2.0,1.0,11.0
8792,0.0,0.0,15.0
6145,32.0,5.0,86.0
2330,44.0,0.0,39.0
2949,2.0,0.0,2.0
6718,0.0,0.0,6.0
5386,2.0,0.0,9.0
840,12.0,4.0,35.0
8733,37.0,2.0,92.0
4617,37.0,9.0,74.0
5345,24.0,1.0,26.0
2576,13.0,2.0,30.0
2846,8.0,1.0,20.0
7567,0.0,0.0,16.0
8650,0.0,0.0,17.0
4031,0.0,0.0,6.0
219,24.0,8.0,48.0
1713,89.0,3.0,111.0
3884,4.0,0.0,15.0
5754,0.0,0.0,13.0
6200,8.0,3.0,3.0
52,0.0,0.0,8.0
862,9.0,1.0,8.0
7471,21.0,1.0,15.0
2314,38.0,12.0,63.0
871,9.0,0.0,50.0
3071,24.0,4.0,16.0
230,9.0,0.0,34.0
6889,10.0,1.0,19.0
6496,0.0,0.0,4.0
6833,0.0,0.0,8.0
7298,13.0,3.0,49.0
650,7.0,4.0,8.0
1749,27.0,20.0,192.0
4227,2.0,1.0,16.0
948,0.0,0.0,26.0
2321,18.0,2.0,9.0
4642,6.0,0.0,6.0
415,0.0,0.0,8.0
1784,13.0,2.0,19.0
3129,15.0,0.0,2.0
8575,41.0,9.0,107.0
8177,11.0,1.0,20.0
606,5.0,0.0,6.0
4573,5.0,1.0,2.0
4876,0.0,0.0,11.0
7163,15.0,1.0,1.0
2262,39.0,14.0,28.0
8717,0.0,0.0,7.0
8240,0.0,0.0,3.0
1920,0.0,0.0,8.0
4368,0.0,0.0,14.0
4240,14.0,4.0,27.0
6126,0.0,0.0,11.0
7042,15.0,3.0,50.0
206,7.0,1.0,12.0
1800,0.0,0.0,69.0
4856,69.0,1.0,95.0
1486,5.0,1.0,7.0
8799,11.0,0.0,9.0
5841,12.0,1.0,24.0
4026,32.0,0.0,28.0
8201,26.0,1.0,23.0
8703,11.0,2.0,19.0
6622,5.0,4.0,9.0
7484,4.0,0.0,7.0
3307,0.0,0.0,25.0
2659,16.0,2.0,26.0
6270,31.0,10.0,41.0
8223,16.0,3.0,3.0
7806,12.0,3.0,3.0
6656,6.0,0.0,10.0
4317,3.0,0.0,51.0
5848,9.0,3.0,7.0
3045,23.0,5.0,28.0
4166,12.0,1.0,19.0
8628,0.0,0.0,8.0
4902,0.0,0.0,27.0
1413,22.0,2.0,34.0
742,101.0,25.0,314.0
3887,0.0,0.0,2.0
3158,47.0,9.0,61.0
5551,10.0,2.0,20.0
4386,10.0,2.0,15.0
730,0.0,0.0,7.0
3966,44.0,2.0,2.0
7391,0.0,0.0,4.0
1672,20.0,4.0,32.0
7028,0.0,0.0,22.0
5259,26.0,3.0,96.0
3850,16.0,1.0,13.0
2823,13.0,7.0,39.0
2585,17.0,2.0,22.0
2536,52.0,3.0,124.0
4336,8.0,0.0,0.0
5748,10.0,0.0,20.0
8031,5.0,3.0,8.0
928,4.0,1.0,16.0
2587,4.0,1.0,7.0
8523,4.0,3.0,35.0
3986,13.0,3.0,25.0
4928,6.0,0.0,15.0
276,12.0,0.0,11.0
4917,0.0,0.0,4.0
